id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,xin,calculated_host_listings_count,availability_365
14496725,1925,87411537,830,0,24,1.28359,103.84591,2,31,1,31,963,0.84,7,359
14496852,1926,87411537,830,0,24,1.28504,103.84371,2,31,1,35,956,0.95,7,359
14497186,1927,87411537,830,0,24,1.28374,103.84409,0,42,1,6,430,0.16,7,346
14506386,452,17404486,226,0,19,1.30917,103.9017,0,164,2,73,1000,1.99,9,144
14509613,1495,89646375,1659,1,25,1.37749,103.96185,0,99,365,46,719,1.27,1,0
14515500,2435,33944993,1043,1,1,1.31118,103.92422,1,50,3,71,988,1.94,2,69
14518361,3590,29032695,475,0,11,1.31174,103.88368,0,160,29,67,562,1.83,5,85
14524075,4444,89770625,1362,4,9,1.30548,103.76767,1,56,2,26,631,0.71,2,227
14524386,3799,29295816,759,3,32,1.36783,103.87549,1,118,2,1,984,1,5,363
14524929,4635,29295816,759,3,12,1.36667,103.87627,1,118,2,1,246,0.03,5,363
14530157,1078,3162951,1138,0,11,1.31309,103.89127,0,100,5,8,922,0.22,1,0
14532126,3453,81107861,680,0,11,1.31497,103.8829,1,53,2,26,991,0.71,4,63
14548711,7115,8492007,72,0,22,1.32692,103.84802,0,139,10,36,905,1.01,203,364
14557631,5994,23722617,53,0,28,1.29461,103.83991,0,110,4,69,954,1.88,84,39
14576176,7350,90330191,359,0,2,1.35861,103.84233,1,90,1,1,207,0.03,1,179
14577360,6658,2413412,822,0,24,1.28291,103.84158,1,50,90,2,608,0.11,112,343
14580396,1156,11782171,453,0,21,1.30846,103.83933,1,99,3,45,997,1.25,1,354
14581356,1352,673886,523,0,22,1.31427,103.83881,0,211,2,10,284,0.28,2,0
14582945,5352,47682311,775,4,3,1.34901,103.74759,1,69,1,1,232,0.03,3,332
14583967,5558,2413412,822,0,15,1.3101,103.86291,1,50,28,3,250,0.08,112,355
14595254,2594,14521708,1411,0,24,1.28405,103.84508,0,119,5,9,972,0.31,67,78
14600122,1008,17404486,226,0,19,1.30921,103.90088,0,183,2,109,994,2.98,9,149
14603307,215,90604639,1764,0,19,1.30876,103.90045,0,164,2,44,957,1.2,9,144
14603872,4966,90613922,722,0,29,1.3108,103.85412,0,119,3,104,981,2.85,10,0
14620083,1915,9938906,235,0,34,1.24918,103.82509,0,2943,1,3,805,0.21,3,92
14637459,6793,70413876,1738,2,42,1.43543,103.83894,1,50,4,5,541,0.14,1,0
14639095,463,90613922,722,0,29,1.3115,103.85339,0,119,3,82,947,2.27,10,0
14655886,5094,54285807,721,0,29,1.31089,103.85344,0,119,3,70,928,1.92,1,77
14675722,2661,91224988,214,0,6,1.34514,103.77074,1,65,2,14,971,0.42,1,351
14682068,2593,14521708,1411,0,24,1.28356,103.84368,0,119,5,22,893,0.6,67,135
14701395,4021,45661681,197,0,22,1.32149,103.84119,0,149,7,2,990,0.07,8,365
14706427,979,90604639,1764,0,19,1.30903,103.90167,0,185,2,74,999,2.1,9,149
14715739,5213,91165081,290,1,1,1.31504,103.90693,1,44,6,5,877,0.17,10,333
14717542,4046,91596173,1540,0,24,1.28155,103.84521,1,183,1,2,358,0.08,1,173
14718255,2834,23722617,53,0,24,1.28376,103.84445,0,119,5,16,969,0.44,84,65
14719882,1887,89770625,1362,4,9,1.30557,103.76876,1,69,2,7,508,0.21,2,213
14725770,2487,23722617,53,0,24,1.28334,103.84512,0,110,5,7,978,0.2,84,64
14731717,3413,25401069,149,3,31,1.39257,103.89489,1,50,4,18,988,1.64,2,61
14732813,751,90613922,722,0,29,1.3107,103.85376,0,169,3,67,953,2.09,10,0
14734016,5874,2626956,53,0,28,1.29254,103.83773,0,106,7,7,761,0.19,1,0
14737793,621,32184450,129,0,22,1.32676,103.84691,0,200,3,14,790,0.39,67,365
14740975,2838,23722617,53,0,24,1.28394,103.8442,0,115,6,53,962,1.48,84,54
14750235,1577,91165081,290,0,11,1.31467,103.88208,2,28,6,1,747,0.12,10,317
14755252,4312,91165081,290,0,11,1.31586,103.9055,1,58,2,4,954,0.31,10,361
14774581,4785,24963905,1358,0,29,1.30213,103.8483,1,50,13,6,851,0.17,3,205
14775190,7205,8492007,72,0,22,1.32251,103.85369,0,218,7,1,365,0.04,203,301
14775222,7257,8492007,72,0,22,1.32396,103.84858,0,300,7,3,577,0.08,203,264
14778285,1842,4406052,996,0,10,1.28177,103.8528,1,139,3,5,976,0.14,2,356
14790116,5207,92366140,531,0,22,1.32411,103.85093,1,56,3,30,394,0.84,1,8
14791185,1751,90613922,722,0,29,1.30992,103.85421,0,119,3,83,971,2.4,10,0
14809750,6293,15503071,342,0,15,1.31439,103.85424,1,58,90,11,416,0.31,13,365
14810638,980,17404486,226,0,19,1.30937,103.90039,0,183,2,43,971,1.24,9,148
14836614,3450,81107861,680,0,11,1.31524,103.88294,1,56,2,35,998,0.96,4,348
14840872,1082,47928660,116,0,11,1.31278,103.88383,1,43,2,15,990,0.42,4,2
14846870,349,8948251,751,0,15,1.30822,103.86322,1,44,18,1,183,0.03,83,362
14891826,3372,2129526,754,0,6,1.33552,103.7848,1,78,1,70,566,1.94,1,0
14901562,348,8948251,751,0,15,1.30948,103.86211,1,44,18,1,270,0.03,83,362
14902239,3897,2413412,822,0,15,1.30812,103.86348,1,37,18,1,276,0.03,112,353
14925664,4456,21027142,1759,1,25,1.35445,103.96575,1,69,3,49,941,1.37,2,162
14953906,2113,2413412,822,0,24,1.28428,103.8418,1,44,90,2,226,0.06,112,352
14972527,5079,66896194,1644,1,1,1.33702,103.92437,1,50,3,1,191,0.03,1,0
14987419,6695,94466856,52,0,15,1.32626,103.86177,1,50,3,11,436,0.3,1,0
14989813,2378,91064876,1564,0,22,1.32788,103.84296,1,69,90,1,227,0.03,8,364
15001987,2592,1644940,662,0,22,1.32433,103.84354,1,61,3,13,830,0.4,2,339
15019776,840,17404486,226,0,19,1.30737,103.90065,0,204,2,92,995,2.57,9,152
15028547,4605,94895692,1435,3,26,1.40236,103.90027,1,50,7,2,599,0.14,1,56
15034944,2546,31464513,353,0,15,1.32176,103.8632,0,256,12,2,596,0.11,114,358
15045224,7245,8492007,72,0,29,1.30067,103.84967,0,358,7,5,981,0.18,203,256
15077998,3944,14521708,1411,0,24,1.28342,103.84594,0,125,5,9,881,0.3,67,81
15086977,4874,2689542,115,0,11,1.31487,103.88298,1,136,2,1,418,0.05,1,150
15087980,5801,14521708,1411,0,24,1.28381,103.84429,0,131,5,20,964,0.61,67,44
15091338,7161,8492007,72,0,15,1.32007,103.86337,0,287,10,10,975,0.29,203,364
15100514,1258,21149720,1055,0,15,1.31122,103.85924,0,222,1,2,509,0.09,16,351
15109137,206,95705922,671,0,29,1.30972,103.8534,1,81,90,1,277,0.03,1,363
15126351,7068,31464513,353,0,15,1.31374,103.85345,0,225,5,9,886,0.26,114,247
15133689,6183,6954638,227,4,9,1.29171,103.76738,2,25,5,7,578,0.29,9,332
15133816,3785,1439258,800,0,27,1.28084,103.78535,1,69,1,6,960,0.2,32,356
15135575,4758,24351539,952,0,33,1.29009,103.84011,0,110,60,3,354,0.09,1,148
15139438,850,32184450,129,0,29,1.29925,103.85157,0,300,10,10,347,0.29,67,264
15152061,2474,1183530,180,0,28,1.29572,103.83472,1,101,1,1,325,0.04,1,0
15154001,703,53360239,1665,0,10,1.2755,103.84553,0,275,3,105,984,2.96,2,85
15156744,4230,65526303,778,0,27,1.30405,103.78295,1,67,180,7,347,0.21,3,0
15159420,1478,9794916,1364,0,29,1.30295,103.85208,0,258,2,138,974,3.87,3,0
15159996,7244,8492007,72,0,22,1.32788,103.84788,0,350,7,4,764,0.12,203,48
15164027,1070,32184450,129,0,15,1.31646,103.86416,0,131,3,5,283,0.14,67,365
15164071,1074,32184450,129,0,15,1.32832,103.86543,0,200,5,13,955,0.4,67,346
15167230,3097,96249364,156,3,31,1.38221,103.90029,1,50,180,199,966,5.67,2,95
15197371,6441,73113530,905,0,11,1.31327,103.8818,0,140,2,39,974,1.15,2,343
15201442,715,35691521,1625,0,22,1.32479,103.85232,0,244,5,5,813,0.15,45,254
15208626,2422,47928660,116,0,11,1.31218,103.88313,1,56,6,3,912,0.69,4,18
15227413,5848,184596,1197,3,12,1.36419,103.8774,0,310,2,6,966,0.18,1,346
15234993,4890,51833262,707,0,6,1.31874,103.77499,1,44,2,1,398,0.04,1,0
15242750,5781,41531836,128,0,11,1.31146,103.89938,0,131,1,81,980,2.43,2,50
15243393,5025,25996335,902,0,15,1.31452,103.8538,1,110,1,5,975,0.91,9,314
15267692,6406,23722617,53,0,21,1.30314,103.84542,0,90,6,30,981,0.93,84,2
15274648,5590,1584407,1302,0,19,1.30588,103.90372,0,194,2,8,998,0.28,5,223
15282618,2930,48017751,1021,3,26,1.40576,103.90148,1,68,1,15,815,0.43,2,324
15316856,3128,1386714,306,1,25,1.36493,103.97158,1,69,1,47,792,1.34,2,0
15346634,2247,91428330,819,1,36,1.35351,103.95462,1,42,1,76,997,2.22,1,92
15347449,6294,15503071,342,0,15,1.31388,103.8551,1,56,90,6,331,0.17,13,263
15347904,6296,15503071,342,0,15,1.31493,103.85576,1,49,90,7,433,0.21,13,270
15348725,6728,97878860,275,0,15,1.30931,103.86334,1,50,18,1,761,0.12,59,359
15362541,2134,97206233,788,0,23,1.30385,103.83477,1,76,1,37,971,1.1,10,347
15364548,4596,61619807,1172,0,28,1.29577,103.83939,0,140,2,37,986,1.07,27,323
15364942,3225,24496358,818,1,1,1.31673,103.91426,1,67,88,1,390,0.04,24,341
15367409,6720,97878860,275,0,11,1.31639,103.8816,1,35,18,3,482,0.09,59,359
15390749,3886,2413412,822,0,15,1.30797,103.86145,1,54,18,1,208,0.03,112,359
15393345,4986,10248444,1283,0,28,1.29731,103.84016,1,87,1,99,978,2.82,48,343
15394158,4992,10248444,1283,0,28,1.2971,103.8383,1,87,2,8,980,0.24,48,350
15394784,4463,46685310,882,0,28,1.29684,103.84017,0,139,2,11,967,0.37,28,321
15406706,3882,2413412,822,0,15,1.30876,103.8627,1,54,18,1,531,0.06,112,359
15413048,7353,98735640,1816,3,12,1.34628,103.88339,1,68,2,35,847,1.11,1,0
15428071,5294,97480037,221,1,25,1.36955,103.97105,1,37,90,4,246,0.12,1,83
15428715,2501,44761306,1195,0,27,1.27725,103.78759,1,67,10,22,906,0.64,2,23
15435418,5529,67414114,756,0,15,1.32911,103.86447,1,56,1,8,814,0.58,1,0
15438962,2131,97206233,788,0,23,1.30481,103.83424,1,110,1,22,907,0.65,10,326
15439131,3022,65526303,778,0,27,1.30531,103.78379,2,81,2,2,627,0.06,3,0
15441196,3885,2413412,822,0,15,1.3086,103.86281,1,40,18,3,664,0.09,112,359
15454153,557,2327574,787,1,25,1.35601,103.96595,0,190,6,9,984,0.31,2,349
15455547,2724,20306218,1638,3,31,1.39092,103.89391,1,35,1,47,606,1.35,1,48
15455706,1177,26276079,796,0,27,1.30125,103.79619,1,81,180,2,273,0.06,2,358
15479658,2358,91165081,290,0,19,1.29941,103.9009,1,44,4,3,775,0.09,10,200
15484588,1948,228867,256,4,14,1.34328,103.71748,1,69,3,9,710,0.26,7,362
15487894,6734,97878860,275,0,15,1.3085,103.8614,1,40,18,2,342,0.06,59,359
15492056,2411,21149720,1055,0,15,1.31229,103.85872,0,194,1,4,515,0.19,16,351
15501491,5972,27017775,103,3,0,1.38443,103.83919,0,69,3,44,973,2.52,1,61
15508557,5353,47682311,775,4,3,1.34744,103.74719,1,69,1,5,347,0.15,3,300
15513798,6745,97878860,275,0,15,1.31137,103.85681,1,44,18,1,265,0.03,59,342
15532514,4975,10248444,1283,0,28,1.2962,103.83715,1,87,2,37,971,1.07,48,328
15532644,4466,10248444,1283,0,28,1.29754,103.83978,1,90,1,47,946,1.59,48,347
15533066,2327,61619807,1172,0,23,1.29898,103.83789,1,93,2,76,981,2.22,27,335
15533093,4997,61619807,1172,0,28,1.29731,103.83798,1,87,2,35,947,1.04,27,346
15536743,4573,46685310,882,0,28,1.29826,103.83843,0,139,2,74,984,2.14,28,286
15547717,4977,61619807,1172,0,28,1.29889,103.83995,1,85,2,39,977,1.17,27,334
15547918,2564,61619807,1172,0,28,1.29658,103.83798,1,87,1,25,973,0.73,27,333
15553505,605,4310996,1634,0,33,1.29091,103.84162,0,499,3,5,790,0.16,1,0
15580911,4481,10248444,1283,0,28,1.2976,103.837,0,169,2,126,981,3.68,48,230
15581172,4478,46685310,882,0,28,1.29592,103.83993,1,87,2,40,928,1.25,28,346
15581173,4461,46685310,882,0,28,1.29554,103.83903,1,87,2,47,980,1.41,28,345
15581193,4462,46685310,882,0,23,1.29843,103.83836,1,85,2,80,959,2.33,28,336
15589669,823,2327574,787,1,36,1.34534,103.95317,0,219,7,2,677,0.06,2,315
15600898,149,29420853,7,0,22,1.3226,103.85418,0,131,15,4,997,0.2,141,365
15601142,584,29420853,7,0,22,1.32075,103.85369,0,200,20,4,962,0.14,141,261
15619288,1978,21149720,1055,0,15,1.31131,103.85713,0,194,1,6,569,0.2,16,351
15634389,2751,21149720,1055,0,15,1.31125,103.85958,0,194,1,1,387,0.04,16,351
15639658,1044,47928660,116,0,11,1.31239,103.88401,1,56,6,6,733,0.17,4,3
15650807,2281,101001214,753,1,1,1.30818,103.9087,1,81,180,2,257,0.06,1,0
15656782,4331,11390076,1580,0,6,1.3315,103.80797,0,150,4,31,974,0.97,18,90
15668269,5471,52897090,429,0,11,1.31246,103.88004,0,189,1,151,945,4.53,5,148
15671630,1795,21863896,788,0,11,1.30876,103.88026,0,106,3,4,278,0.12,2,0
15672118,3320,8077242,1721,4,8,1.39176,103.75235,1,60,2,5,771,0.34,1,0
15709193,743,101145755,746,0,22,1.31775,103.8443,0,319,3,1,802,0.15,11,365
15712633,5066,78386666,688,0,11,1.31476,103.88913,1,53,1,15,677,0.45,6,0
15721063,5304,37291236,684,1,1,1.3074,103.91086,0,137,1,27,337,0.79,2,0
15722457,4611,12318610,1524,2,42,1.41443,103.84137,1,62,1,36,999,1.24,2,330
15722934,5975,23722617,53,0,24,1.28351,103.84418,0,115,4,41,979,1.23,84,47
15725690,400,6689302,489,4,5,1.3729,103.7649,1,40,90,2,616,0.06,2,0
15727280,3648,21149720,1055,0,15,1.3113,103.86166,0,201,1,2,335,0.07,16,351
15735824,4721,31773419,1528,0,10,1.28035,103.8491,0,146,1,26,965,1.38,5,333
15736567,3940,101683980,1372,0,15,1.30379,103.86212,0,150,1,37,330,1.1,1,0
15747017,5296,1662175,19,0,4,1.27598,103.83826,0,175,2,81,898,2.38,1,0
15750877,2135,97206233,788,0,23,1.30389,103.83494,1,82,1,44,899,1.3,10,334
15751182,309,7080517,1337,0,15,1.31805,103.86152,0,85,28,4,986,0.13,11,336
15751335,2133,97206233,788,0,21,1.30473,103.83446,1,90,1,19,968,0.56,10,324
15768398,5615,23761463,1771,1,1,1.32041,103.95513,1,50,90,9,456,0.29,1,89
15773382,4970,102007408,522,0,22,1.32459,103.84289,1,65,4,2,628,0.07,1,79
15775531,6583,102027164,75,2,30,1.44968,103.81611,1,25,60,1,750,0.12,2,365
15792137,2093,23336011,604,0,24,1.28378,103.84476,0,85,7,58,996,1.75,40,362
15792808,2101,23336011,604,0,24,1.28148,103.84682,0,94,5,67,997,2.06,40,364
15809023,7380,102316815,345,0,38,1.33685,103.86807,1,100,1,2,283,0.07,1,0
15821020,3680,90613922,722,0,29,1.30432,103.85016,0,119,3,43,964,1.67,10,297
15822581,32,25422497,158,3,12,1.35139,103.88113,1,26,20,10,527,0.3,7,0
15826584,5818,96249364,156,3,31,1.3837,103.90032,1,40,180,186,986,5.47,2,91
15845410,5189,102642786,640,1,1,1.32953,103.90664,0,99,3,4,240,0.12,1,0
15848593,6285,15503071,342,0,15,1.31506,103.85503,1,62,90,15,677,0.47,13,361
15850697,6750,22063996,1112,0,11,1.31778,103.89263,1,69,1,1,214,0.03,1,0
15866510,3582,48110833,1178,0,4,1.26675,103.81219,0,390,3,105,982,3.18,2,326
15870203,7096,31464513,353,0,22,1.32861,103.84341,0,219,10,4,849,0.12,114,365
15875928,955,25422497,158,3,12,1.34954,103.88052,1,26,90,2,623,0.08,7,174
15893111,5611,42006064,1549,0,6,1.30899,103.80161,1,50,60,14,633,0.42,1,249
15895531,3355,103099105,1573,0,24,1.28118,103.84532,2,50,1,60,994,1.86,4,353
15896087,4553,90619731,817,0,15,1.32346,103.8657,0,87,5,6,614,0.18,1,0
15902723,2908,102149593,1504,4,14,1.33981,103.68924,1,50,2,29,983,0.86,1,85
15905849,3358,103099105,1573,0,10,1.27992,103.84483,2,69,1,25,856,0.81,4,331
15921068,2765,103300843,1472,1,1,1.32254,103.91947,1,58,90,2,441,0.06,1,89
15934708,6253,45711035,1566,1,1,1.33135,103.94103,2,90,2,5,293,0.15,1,0
15938502,2379,37291236,684,4,9,1.29732,103.76702,1,87,3,3,275,0.09,2,147
15943782,3357,103099105,1573,0,24,1.28154,103.84565,1,90,1,5,923,0.16,4,307
15949448,102,6379045,412,0,38,1.33235,103.86791,1,67,4,19,986,0.59,2,56
15965563,2398,103692249,1032,4,14,1.3451,103.69813,1,31,180,1,722,0.11,2,364
15977143,744,101145755,746,0,27,1.30488,103.784,0,319,3,2,960,0.06,11,352
15978100,7403,102918859,1700,1,1,1.3157,103.93442,1,76,3,6,893,0.29,1,326
15991345,2907,1521514,427,0,21,1.31093,103.83939,1,58,2,25,978,0.76,6,349
16005135,1554,16347502,238,0,4,1.26768,103.81521,0,250,3,2,456,0.06,1,223
16006904,5227,1521514,427,0,21,1.31152,103.83826,1,58,2,9,993,0.46,6,352
16007139,5414,1521514,427,0,22,1.31219,103.84376,1,61,2,10,975,0.34,6,365
16026311,4916,41039458,1753,0,27,1.28159,103.78641,0,125,20,5,723,0.16,10,124
16027385,4989,78386666,688,0,11,1.31728,103.88995,1,56,2,5,542,0.17,6,0
16036564,2363,4705949,858,1,36,1.34308,103.96009,1,60,4,8,893,0.24,13,68
16044788,3950,11390076,1580,0,21,1.30518,103.84066,1,100,3,12,969,0.37,18,363
16054752,2359,104193036,1694,4,40,1.34364,103.68676,1,54,180,1,225,0.03,2,365
16057988,2269,772728,1493,0,27,1.2792,103.78634,0,237,3,35,977,1.35,1,244
16059067,5684,104193036,1694,4,14,1.34322,103.68744,1,50,90,1,436,0.05,2,179
16060289,2453,104602837,1236,3,12,1.37866,103.90196,1,65,1,5,982,0.17,2,273
16073324,7450,32171129,1668,3,0,1.3767,103.84706,0,131,1,1,223,0.03,2,0
16075986,2130,97206233,788,0,23,1.3034,103.83371,1,110,1,21,962,0.64,10,322
16110969,3246,65679130,1385,0,15,1.30895,103.85883,1,275,1,9,609,0.31,18,251
16112614,3247,65679130,1385,0,15,1.31072,103.85906,1,399,1,4,445,0.14,18,348
16118606,2561,11463785,382,0,15,1.315,103.85823,0,90,5,8,960,0.24,3,166
16124058,1726,8200399,1597,0,11,1.31648,103.88565,1,65,7,8,945,0.27,10,73
16124377,1725,8200399,1597,0,11,1.31708,103.88466,1,90,7,1,284,0.03,10,58
16130356,6067,95539967,427,3,12,1.35148,103.88075,1,28,30,1,254,0.03,3,365
16136815,4763,11928158,124,0,11,1.31472,103.88835,0,65,4,6,279,0.18,1,0
16138519,7123,8492007,72,0,15,1.31938,103.86324,0,200,10,12,545,0.38,203,0
16140165,3170,21149720,1055,0,15,1.3112,103.86107,0,208,1,23,991,0.78,16,351
16148118,3936,67321834,654,0,22,1.32689,103.82142,1,119,1,2,224,0.06,1,0
16148344,3974,35691521,1625,0,15,1.32238,103.863,0,299,7,3,613,0.12,45,262
16149105,5963,68059127,1649,1,1,1.32516,103.91457,1,169,3,1,732,0.11,21,323
16150642,5986,68059127,1649,1,1,1.31857,103.91231,1,128,3,2,988,1.07,21,344
16163880,4554,105507723,373,0,15,1.30013,103.86367,0,147,3,4,334,0.12,1,0
16164398,474,29420853,7,0,15,1.32912,103.8645,0,200,3,1,646,0.08,141,264
16167315,6109,27687599,1662,0,11,1.31372,103.88747,0,118,1,144,995,4.34,1,90
16168152,4880,105541127,63,0,21,1.306,103.84014,1,75,2,70,996,2.1,1,76
16174252,3726,66406177,687,0,19,1.3057,103.89816,0,90,4,19,569,0.67,274,0
16179392,6219,7574884,362,0,4,1.26649,103.81585,1,99,3,9,503,0.29,1,0
16182554,2041,23722617,53,0,28,1.29482,103.84014,0,115,7,18,942,0.58,84,46
16183428,3745,46545593,1026,0,15,1.31192,103.86088,2,44,1,10,791,0.34,17,364
16193260,2289,59010585,1442,0,22,1.31544,103.8408,0,150,3,4,288,0.12,1,0
16195449,7329,105770238,1798,2,41,1.42827,103.78186,1,42,1,7,958,0.21,2,363
16207539,243,55889134,1443,0,38,1.32881,103.87096,1,50,2,4,324,0.12,2,0
16208216,1390,42473981,507,0,37,1.31737,103.82765,0,126,5,5,284,0.15,1,0
16209070,6633,8948251,751,0,24,1.28453,103.84182,1,42,90,1,228,0.03,83,365
16213115,3267,46545593,1026,0,15,1.31024,103.85991,1,210,1,16,619,0.49,17,361
16213146,4650,54324125,103,0,22,1.328,103.84253,1,69,90,1,275,0.03,5,364
16220808,3878,2413412,822,0,15,1.30904,103.86205,1,49,18,1,584,0.07,112,359
16220876,6012,249361,1285,0,19,1.29813,103.88874,0,485,3,13,989,0.4,1,0
16231492,3763,72242589,671,0,11,1.30949,103.89388,1,68,30,41,948,1.24,7,177
16231627,3764,72242589,671,0,19,1.3082,103.89402,1,69,30,165,944,4.98,7,180
16231661,3765,72242589,671,0,19,1.3084,103.89329,1,65,30,101,944,3.12,7,180
16231715,3762,72242589,671,0,19,1.30936,103.89383,1,75,30,111,950,3.42,7,180
16231741,3767,72242589,671,0,19,1.308,103.89239,1,65,30,88,945,2.67,7,152
16231781,3766,72242589,671,0,19,1.3085,103.89363,1,68,30,127,970,3.9,7,179
16231818,3761,72242589,671,0,19,1.30894,103.894,1,75,30,95,930,2.97,7,155
16232588,5179,9560419,495,0,11,1.3131,103.88963,0,81,5,2,255,0.06,1,0
16236835,2348,23722617,53,0,11,1.31347,103.88763,0,94,6,16,975,0.52,84,72
16237964,5053,10861133,401,0,15,1.31419,103.86014,1,235,1,13,993,0.56,11,360
16241471,6084,45265769,61,3,26,1.40585,103.89569,1,33,7,5,587,0.18,2,357
16246877,2541,104308804,444,3,32,1.35439,103.86644,0,147,90,2,256,0.06,1,180
16260783,4416,24496358,818,1,1,1.32534,103.91475,1,131,3,3,888,0.11,24,345
16264993,870,106363186,19,1,1,1.3225,103.92199,0,350,2,2,991,1.67,2,90
16267701,5875,106386597,430,4,14,1.35215,103.71669,1,62,2,1,998,1,1,63
16268973,6026,41039458,1753,0,15,1.31423,103.85512,0,129,25,6,731,0.24,10,71
16274109,3848,21863896,788,0,11,1.31234,103.8865,0,106,4,1,230,0.03,2,0
16280294,2584,15655586,1418,0,11,1.31411,103.88464,0,115,29,76,979,2.35,12,25
16281344,2278,106496050,193,0,24,1.28163,103.84723,1,99,3,1,235,0.03,1,0
16281437,5843,15655586,1418,0,11,1.31231,103.88357,0,150,29,65,811,2,12,87
16282278,5814,15655586,1418,0,11,1.31399,103.88331,0,140,29,67,762,2.06,12,88
16295158,5534,15655586,1418,0,11,1.31362,103.88454,1,140,29,57,762,1.75,12,88
16296968,2782,77901085,891,0,15,1.31811,103.85256,1,44,1,11,447,0.37,1,0
16309636,2021,49380207,1172,0,24,1.28452,103.84156,1,87,2,54,986,1.67,7,325
16315526,2451,101940767,871,4,9,1.31344,103.76476,1,56,6,11,980,0.34,2,59
16317734,2573,106359670,563,0,22,1.3171,103.84371,0,124,2,1,242,0.03,1,0
16326320,6707,2351356,1289,2,42,1.41933,103.84677,1,60,6,62,986,2,2,81
16329592,6708,2351356,1289,2,42,1.41868,103.84719,1,56,3,34,988,1.14,2,343
16332500,2175,61619807,1172,0,28,1.29463,103.83995,0,135,2,22,984,0.69,27,313
16345097,587,27869744,471,0,19,1.30133,103.88865,1,60,1,7,544,0.21,1,0
16354124,984,90604639,1764,0,19,1.30778,103.90049,0,185,2,46,994,1.57,9,134
16370834,2291,5423329,703,3,32,1.38575,103.87274,1,65,2,16,838,0.51,2,54
16375896,1143,27816883,926,4,8,1.3976,103.74918,1,60,1,27,694,0.84,1,0
16381367,2783,26246420,767,0,6,1.33861,103.78077,0,31,90,14,535,0.43,1,0
16382475,1944,16305681,15,0,11,1.31604,103.88861,0,199,3,9,964,0.31,17,51
16383852,1946,16305681,15,0,11,1.31499,103.88751,0,199,3,1,760,0.12,17,30
16385749,3719,71585233,53,0,10,1.27675,103.84515,0,400,1,185,991,5.63,5,242
16388822,194,29420853,7,0,22,1.32914,103.84838,0,131,10,9,799,0.31,141,333
16391421,2350,61619807,1172,0,23,1.29998,103.8397,0,131,2,130,984,3.98,27,266
16397873,4775,58544659,1649,0,28,1.29524,103.83665,1,74,1,3,613,0.1,2,5
16398559,3844,104362490,419,0,6,1.33793,103.77,1,74,1,50,978,1.54,2,358
16398913,2589,56421978,1106,0,15,1.31838,103.85172,1,65,5,4,888,0.2,7,170
16401676,2320,61619807,1172,0,28,1.29834,103.83997,0,175,2,67,984,2.08,27,314
16407251,4307,7353142,1250,0,38,1.34245,103.84202,1,60,1,17,279,0.52,1,0
16407722,1892,10510477,1312,0,38,1.32967,103.86815,1,56,3,2,298,0.07,1,0
16407773,419,107501827,1049,0,24,1.28146,103.84875,0,190,3,85,956,2.6,8,62
16408793,7064,31464513,353,0,15,1.32872,103.86627,0,208,7,2,738,0.19,114,264
16411298,5747,14521708,1411,0,11,1.31546,103.88615,0,94,4,20,935,0.65,67,57
16411675,5751,14521708,1411,0,11,1.31552,103.88795,0,110,5,11,931,0.35,67,90
16412115,234,14521708,1411,0,11,1.31356,103.88717,0,94,1,29,943,1.23,67,78
16412556,199,14521708,1411,0,11,1.31377,103.88733,0,90,1,25,909,0.78,67,116
16412994,5849,14521708,1411,0,11,1.31332,103.88741,0,90,1,14,970,0.43,67,54
16417299,2132,97206233,788,0,23,1.30375,103.83339,1,150,1,13,934,0.4,10,334
16418916,2128,97206233,788,0,23,1.30347,103.83505,1,90,1,19,917,0.62,10,322
16422291,214,90604639,1764,0,19,1.30743,103.90046,0,164,2,59,985,1.91,9,149
16425946,5858,55374796,684,0,24,1.28185,103.84538,1,131,2,5,279,0.15,1,0
16427874,2201,12067440,1565,0,15,1.3124,103.8607,1,135,1,15,998,0.49,20,359
16428014,4888,12067440,1565,0,15,1.31072,103.85939,1,56,1,58,994,1.81,20,354
16429519,2196,12067440,1565,0,15,1.31267,103.85935,1,62,1,38,990,1.18,20,359
16435491,7148,8492007,72,0,22,1.32609,103.84719,0,210,10,4,935,0.13,203,365
16435779,5412,25205011,1021,0,15,1.31286,103.86852,1,131,2,42,992,1.57,1,171
